,freq_tr,freq_te,cnt_tr,cnt_te,abs_diff,rel_change
SC5D,0.0038703434929850023,0.009033778476040848,24,23,0.0051634349830558465,1.3341025137470544
SCAF4,0.017094017094017096,0.037706205813040065,106,96,0.02061218871902297,1.2058130400628435
SCAF8,0.013868730849862926,0.022780832678711706,86,58,0.00891210182884878,0.6426039934964103
SCAMP1,0.002257700370907918,0.007855459544383346,14,20,0.0055977591734754275,2.4794074739086516
SCAMP3,0.005482986615062087,0.011390416339355853,34,29,0.005907429724293766,1.0774109329513424
SCARB1,0.006773101112723754,0.0192458758837392,42,49,0.012472774771015445,1.8415161036920662
SCARF1,0.009192065795839382,0.020816967792615867,57,53,0.011624901996776486,1.2646669698598418
SCD,0.003386550556361877,0.007855459544383346,21,20,0.004468908988021469,1.319604982605768
SCG2,0.011127237542331882,0.02199528672427337,69,56,0.010868049181941487,0.9767068547423067
SCG3,0.006934365424931463,0.016496465043205028,43,42,0.009562099618273565,1.378943714718939
SCG5,0.002257700370907918,0.001178318931657502,14,3,-0.0010793814392504161,-0.47808887891370216
SCGB1A1,0.0012901144976616675,0.0019638648860958365,8,5,0.000673750388434169,0.5222407698350353
SCGN,0.0077406869859700045,0.008248232521602514,48,21,0.0005075455356325096,0.06556853888452484
SCHIP1,0.0003225286244154169,0.0,2,0,-0.0003225286244154169,-1.0
SCN10A,0.04483147879374295,0.06716417910447761,278,171,0.022332700310734664,0.49814775045635123
SCN1B,0.0041928721174004195,0.009033778476040848,26,23,0.004840906358640429,1.1545561665357422
SCN8A,0.022738268021286888,0.03809897879025923,141,97,0.015360710768972344,0.6755444502014007
SCN9A,0.0382196419932269,0.05970149253731343,237,152,0.02148185054408653,0.5620631022104665
SCNN1A,0.008385744234800839,0.018067556952081697,52,46,0.009681812717280858,1.1545561665357422
SCP2,0.006450572488308337,0.01178318931657502,40,30,0.005332616828266682,0.8266889238020424
SCRN1,0.00612804386389292,0.01178318931657502,38,30,0.005655145452682099,0.922830446107413
SCUBE1,0.01435252378648605,0.0384917517674784,89,98,0.02413922798099235,1.6818803675295906
SCUBE2,0.012739880664408966,0.02749410840534171,79,70,0.014754227740932746,1.1581134964749868
SDAD1,0.00612804386389292,0.022780832678711706,38,58,0.016652788814818784,2.717472195807665
SDC1,0.0059667795516852125,0.01178318931657502,37,30,0.005816409764889807,0.9747988365427483
SDC2,0.0043541364296081275,0.013747054202670856,27,35,0.009392917773062729,2.157240115213407
SDC3,0.0059667795516852125,0.01610369206598586,37,41,0.010136912514300645,1.6988917432750892
SDC4,0.00306402193194646,0.007855459544383346,19,20,0.004791437612436886,1.5637739281432173
SDCBP,0.002257700370907918,0.007462686567164179,14,19,0.005204986196256261,2.3054371002132195
SDCCAG8,0.010965973230124174,0.015318146111547526,68,39,0.004352172881423352,0.39687976526038543
SDF2L1,0.0009675858732462506,0.005106048703849175,6,13,0.004138462830602925,4.277101335428123
SDHA,0.011933559103370425,0.02199528672427337,74,56,0.010061727620902945,0.8431455807732319
SDHB,0.002580228995323335,0.006677140612725845,16,17,0.004096911617402509,1.58780930871956
SDHC,0.0020964360587002098,0.003142183817753339,13,8,0.001045747759053129,0.4988216810683425
SDHD,0.0020964360587002098,0.00432050274941084,13,11,0.0022240666907106304,1.0608798114689706
SEC11A,0.002257700370907918,0.003142183817753339,14,8,0.0008844834468454206,0.39176298956346095
SEC14L1,0.010159651669085631,0.021602513747054203,63,55,0.011442862077968572,1.126304567388621
SEC14L2,0.0038703434929850023,0.01021209740769835,24,26,0.006341753914713349,1.6385506677140615
SEC22B,0.0,0.015710919088766692,0,40,0.015710919088766692,
SEC24D,0.011933559103370425,0.0204241948153967,74,52,0.008490635712026276,0.7114923250037154
SEC31A,0.01451378809869376,0.03534956794972506,90,90,0.0208357798510313,1.4355852317360565
SEC61A1,0.0059667795516852125,0.00864100549882168,37,22,0.002674225947136468,0.44818581346468206
SECTM1,0.002580228995323335,0.009033778476040848,16,23,0.006453549480717514,2.5011537706205815
SELE,0.014191259474278342,0.0204241948153967,88,52,0.0062329353411183595,0.4392094551167608
SELENBP1,0.00725689404934688,0.009819324430479183,45,25,0.002562430381132303,0.35310290652003135
SELENOP,0.0,0.0,0,0,0.0,
SELENOS,0.0,0.004713275726630008,0,12,0.004713275726630008,
SELENOW,0.0,0.0,0,0,0.0,
SELL,0.007095629737139171,0.015710919088766692,44,40,0.00861528935162752,1.2141683924873239
SELP,0.017739074342847928,0.030243519245875882,110,77,0.012504444903027954,0.7049096622152395
SEMA3B,0.0,0.019638648860958365,0,50,0.019638648860958365,
SEMA3C,0.011933559103370425,0.020031421838177535,74,51,0.00809786273480711,0.6785790110613363
SEMA4D,0.014997581035316884,0.028672427336999214,93,73,0.01367484630168233,0.9118034614702379
SEPTIN4,0.0,0.020031421838177535,0,51,0.020031421838177535,
SEPTIN9,0.0,0.014925373134328358,0,38,0.014925373134328358,
SERBP1,0.0043541364296081275,0.010604870384917517,27,27,0.006250733955309389,1.4355852317360565
SERINC1,0.004999193678438961,0.009426551453260016,31,24,0.004427357774821055,0.8856143729569472
SERP1,0.0006450572488308337,0.0,4,0,-0.0006450572488308337,-1.0
SERPINA1,0.0077406869859700045,0.016889238020424194,48,43,0.00914855103445419,1.1818784367635509
SERPINA10,0.012094823415578132,0.01728201099764336,75,44,0.005187187582065229,0.4288766692851531
SERPINA3,0.013062409288824383,0.01610369206598586,81,41,0.003041282777161475,0.2328270926071396
SERPINA5,0.009353330108047089,0.015318146111547526,58,39,0.005964816003500437,0.637721104098383
SERPINA6,0.008063215610385421,0.012175962293794187,50,31,0.004112746683408766,0.5100628436763551
SERPINB2,0.010159651669085631,0.012961508248232521,63,33,0.0028018565791468903,0.27578274043317247
SERPINB5,0.004515400741815836,0.010997643362136685,28,28,0.0064822426203208485,1.4355852317360565
SERPINB6,0.0041928721174004195,0.0192458758837392,26,49,0.01505300376633878,3.5901413982717987
SERPINB8,0.007418158361554588,0.01610369206598586,46,41,0.00868553370443127,1.1708477065473546
SERPINC1,0.007901951298177712,0.010997643362136685,49,28,0.0030956920639589724,0.391762989563461
SERPINE1,0.006611836800516046,0.019638648860958365,41,50,0.01302681206044232,1.9702258923610445
SERPINE2,0.006289308176100629,0.014139827179890024,39,36,0.007850519003789394,1.2482325216025136
SERPING1,0.009998387356877922,0.014139827179890024,62,36,0.004141439823012101,0.41421077971771036
SERPINH1,0.0059667795516852125,0.01610369206598586,37,41,0.010136912514300645,1.6988917432750892
SERTAD1,0.0027414933075310434,0.008248232521602514,17,21,0.005506739214071471,2.0086641097915994
SERTAD3,0.0035478148685695854,0.00432050274941084,22,11,0.0007726878808412547,0.21779261586802823
SESN1,0.003386550556361877,0.01178318931657502,21,30,0.008396638760213142,2.479407473908652
SET,0.003386550556361877,0.007069913589945012,21,18,0.003683363033583135,1.0876444843451913
SF3A1,0.008063215610385421,0.018460329929300863,50,47,0.010397114318915442,1.2894501178318931
SF3A3,0.005321722302854378,0.012175962293794187,33,31,0.006854239990939809,1.2879740055702351
SF3B3,0.013546202225447508,0.023959151610369208,84,61,0.0104129493849217,0.7686987992368983
SFMBT1,0.009353330108047089,0.012568735271013355,58,32,0.0032154051629662665,0.34377116233713484
SFN,0.0038703434929850023,0.0054988216810683424,24,14,0.0016284781880833402,0.42075805184603304
SFPQ,0.006773101112723754,0.05852317360565593,42,149,0.051750072492932175,7.640528560206486
SFRP1,0.005321722302854378,0.01178318931657502,33,30,0.006461467013720641,1.214168392487324
SFRP4,0.009192065795839382,0.021209740769835034,57,54,0.012017674973995652,1.3073965353288952
SGCA,0.0077406869859700045,0.012961508248232521,48,33,0.005220821262262517,0.6744648468185389
SGCB,0.0043541364296081275,0.009819324430479183,27,25,0.005465188000871055,1.255171510866719
SGCD,0.007095629737139171,0.012175962293794187,44,31,0.005080332556655016,0.7159805041776763
SGCE,0.005644250927269795,0.01767478397486253,35,45,0.012030533047592735,2.1314667265177873
SGCG,0.00725689404934688,0.01335428122545169,45,34,0.00609738717610481,0.8402199528672427
SGK1,0.007901951298177712,0.01610369206598586,49,41,0.008201740767808146,1.0379386632893535
SGMS1,0.0077406869859700045,0.016496465043205028,48,42,0.008755778057235025,1.1311370777690497
SGMS2,0.0041928721174004195,0.009426551453260016,26,24,0.005233679335859597,1.2482325216025139
SH2B1,0.010482180293501049,0.04556166535742341,65,116,0.03507948506392236,3.346582875098193
SH2B2,0.0035478148685695854,0.031029065200314218,22,79,0.027481250331744634,7.745965150324931
SH2B3,0.004031607805192711,0.014139827179890024,25,36,0.010108219374697313,2.5072427336999215
SH3BGR,0.004676665054023544,0.003534956794972506,29,9,-0.0011417082590510384,-0.24412872118536172
SH3BGRL2,0.0020964360587002098,0.004713275726630008,13,12,0.0026168396679297984,1.2482325216025139
SH3BP5,0.004031607805192711,0.012961508248232521,25,33,0.00892990044303981,2.214972505891595
SH3GL2,0.00725689404934688,0.01021209740769835,45,26,0.002955203358351471,0.40722702278083267
SHC1,0.007901951298177712,0.0204241948153967,49,52,0.012522243517218989,1.5847026949035705
SHE,0.005805515239477504,0.018460329929300863,36,47,0.012654814689823358,2.1797918303220736
SHH,0.005482986615062087,0.020031421838177535,34,51,0.014548435223115448,2.653377847604085
SHMT1,0.004837929366231253,0.013747054202670856,30,35,0.008909124836439603,1.8415161036920658
SHMT2,0.006773101112723754,0.01767478397486253,42,45,0.010901682862138776,1.6095556054314895
SHOX2,0.006773101112723754,0.03574234092694423,42,91,0.028969239814220473,4.277101335428123
SHROOM1,0.006773101112723754,0.028672427336999214,42,73,0.02189932622427546,3.233279093255527
SHROOM2,0.02080309627479439,0.04948939512961508,129,126,0.028686298854820692,1.3789437147189387
SIAH1,0.003386550556361877,0.009426551453260016,21,24,0.006040000896898139,1.783525979126922
SIAH2,0.00612804386389292,0.009426551453260016,38,24,0.003298507589367096,0.5382643568859306
SIDT1,0.0133849379132398,0.023959151610369208,83,61,0.010574213697129409,0.7900084233240899
SIDT2,0.010804708917916465,0.02199528672427337,67,56,0.011190577806356905,1.035713029510734
SIGMAR1,0.0019351717464925011,0.009033778476040848,12,23,0.0070986067295483474,3.6682050274941087
SIK1,0.008385744234800839,0.00589159465828751,52,15,-0.0024941495765133295,-0.29742733699921453
SIPA1L1,0.02773746169972585,0.04595443833464258,172,117,0.018216976634916726,0.6567643727506897
SIRPA,0.00725689404934688,0.04124116260801257,45,105,0.03398426855866569,4.683032207384132
SIRT1,0.006773101112723754,0.024351924587588374,42,62,0.01757882347486462,2.595387723038941
SIRT2,0.005321722302854378,0.007855459544383346,33,20,0.002533737241528968,0.47611226165821613
SIRT6,0.00306402193194646,0.01767478397486253,19,45,0.01461076204291607,4.76849133832224
SIT1,0.002580228995323335,0.003534956794972506,16,9,0.0009547277996491709,0.3700166928515318
SKAP2,0.005644250927269795,0.007462686567164179,35,19,0.0018184356398943842,0.3221748400852879
SKI,0.006289308176100629,0.02474469756480754,39,63,0.01845538938870691,2.9344069128043984
SKIC3,0.0,0.0,0,0,0.0,
SKIL,0.0075794226737622965,0.012961508248232521,47,33,0.005382085574470225,0.7100917584529758
SKP1,0.0017739074342847927,0.003142183817753339,11,8,0.001368276383468546,0.7713347139898595
SKP2,0.004676665054023544,0.010997643362136685,29,28,0.006320978308113141,1.3515995340899858
SLA,0.005805515239477504,0.010604870384917517,36,27,0.004799355145440013,0.8266889238020423
SLAMF1,0.007901951298177712,0.022388059701492536,49,57,0.014486108403314824,1.8332318001827599
SLAMF7,0.0059667795516852125,0.009426551453260016,37,24,0.003459771901574804,0.5798390692341988
SLBP,0.0016126431220770843,0.004713275726630008,10,12,0.003100632604552924,1.9227022780832683
SLC10A3,0.00612804386389292,0.014532600157109192,38,37,0.008404556293216271,1.3714908835324762
SLC11A2,0.005805515239477504,0.014925373134328358,36,38,0.009119857894850855,1.5708955223880599
SLC12A2,0.011449766166747298,0.030243519245875882,71,77,0.018793753079128582,1.6414093358264275
SLC12A3,0.017094017094017096,0.03574234092694423,106,91,0.01864832383292713,1.090926944226237
SLC12A4,0.011449766166747298,0.028672427336999214,71,73,0.017222661170251917,1.504193266432847
SLC16A1,0.00725689404934688,0.01610369206598586,45,41,0.008846798016638978,1.2190887666928512
SLC16A3,0.004676665054023544,0.014925373134328358,29,38,0.010248708080304814,2.191456510550695
SLC16A6,0.0075794226737622965,0.019638648860958365,47,50,0.012059226187196069,1.5910481188681451
SLC16A7,0.010804708917916465,0.0204241948153967,67,52,0.009619485897480236,0.890304955974253
SLC19A1,0.006611836800516046,0.029065200314218383,41,74,0.022453363513702338,3.395934320694346
SLC19A2,0.005321722302854378,0.010604870384917517,33,27,0.005283148082063139,0.9927515532385918
SLC1A1,0.005644250927269795,0.014925373134328358,35,38,0.009281122207058564,1.644349680170576
SLC1A2,0.008385744234800839,0.013747054202670856,52,35,0.005361309967870017,0.6393362136684995
SLC1A4,0.004515400741815836,0.014532600157109192,28,37,0.010017199415293356,2.2184519133655036
SLC1A5,0.005644250927269795,0.018067556952081697,35,46,0.012423306024811901,2.2010548759959603
SLC20A1,0.007418158361554588,0.015318146111547526,46,39,0.007899987749992938,1.064952696471874
SLC22A1,0.006934365424931463,0.015710919088766692,43,40,0.00877655366383523,1.2656606806847035
SLC22A12,0.010643444605708756,0.02356637863315004,66,60,0.012922934027441282,1.214168392487324
SLC22A18,0.004515400741815836,0.02356637863315004,28,60,0.0190509778913342,4.219111210862978
SLC22A4,0.007095629737139171,0.018067556952081697,44,46,0.010971927214942525,1.5462936513604226
SLC22A5,0.00516045799064667,0.012175962293794187,32,31,0.007015504303147517,1.3594731932443047
SLC23A1,0.0075794226737622965,0.01610369206598586,47,41,0.008524269392223562,1.124659457471879
SLC23A2,0.01128850185453959,0.04399057344854674,70,112,0.03270207159400715,2.8969363707776905
SLC24A3,0.014997581035316884,0.03181461115475255,93,81,0.016817030119435666,1.1213161695765652
SLC25A1,0.002257700370907918,0.011390416339355853,14,29,0.009132715968447934,4.045140837167546
SLC25A10,0.002580228995323335,0.012961508248232521,16,33,0.010381279252909187,4.023394540455617
SLC25A11,0.0043541364296081275,0.007069913589945012,27,18,0.0027157771603368843,0.6237234878240379
SLC25A12,0.009353330108047089,0.016496465043205028,58,42,0.00714313493515794,0.7636996505674895
SLC25A13,0.010643444605708756,0.018460329929300863,66,47,0.007816885323592107,0.7344319074484039
SLC25A17,0.0041928721174004195,0.008248232521602514,26,21,0.004055360404202095,0.9672034564021995
SLC25A19,0.0041928721174004195,0.007855459544383346,26,20,0.0036625874269829266,0.873527101335428
SLC25A20,0.003709079180777294,0.005106048703849175,23,13,0.0013969695230718815,0.37663513098124946
SLC25A23,0.007095629737139171,0.012175962293794187,44,31,0.005080332556655016,0.7159805041776763
SLC25A28,0.004031607805192711,0.022780832678711706,25,58,0.018749224873518995,4.6505577376276515
SLC25A3,0.004837929366231253,0.006677140612725845,30,17,0.0018392112464945915,0.38016496465043204
SLC25A37,0.005482986615062087,0.011390416339355853,34,29,0.005907429724293766,1.0774109329513424
SLC25A38,0.004031607805192711,0.009819324430479183,25,25,0.005787716625286472,1.4355852317360567
SLC25A4,0.00306402193194646,0.008248232521602514,19,21,0.005184210589656054,1.6919626245503785
SLC25A5,0.0041928721174004195,0.00864100549882168,26,22,0.004448133381421261,1.0608798114689706
SLC25A6,0.005321722302854378,0.016496465043205028,33,42,0.01117474274035065,2.099835749482254
SLC26A2,0.0077406869859700045,0.016889238020424194,48,43,0.00914855103445419,1.1818784367635509
SLC27A1,0.008385744234800839,0.018067556952081697,52,46,0.009681812717280858,1.1545561665357422
SLC27A2,0.009675858732462506,0.016496465043205028,60,42,0.006820606310742522,0.7049096622152397
SLC27A5,0.009998387356877922,0.020816967792615867,62,53,0.010818580435737945,1.082032536806629
SLC28A2,0.0077406869859700045,0.012961508248232521,48,33,0.005220821262262517,0.6744648468185389
SLC29A1,0.006289308176100629,0.013747054202670856,39,35,0.007457746026570226,1.1857816182246659
SLC29A2,0.005321722302854378,0.009819324430479183,33,25,0.004497602127624805,0.8451403270727702
SLC29A3,0.008547008547008548,0.01767478397486253,53,45,0.009127775427853983,1.0679497250589158
SLC2A1,0.006611836800516046,0.014139827179890024,41,36,0.007527990379373978,1.138562642499952
SLC2A2,0.008708272859216255,0.014925373134328358,54,38,0.006217100275112103,0.7139303482587065
SLC2A3,0.010482180293501049,0.02513747054202671,65,64,0.014655290248525661,1.398114689709348
SLC2A4,0.007418158361554588,0.015318146111547526,46,39,0.007899987749992938,1.064952696471874
SLC2A5,0.006450572488308337,0.01728201099764336,40,44,0.010831438509335024,1.6791437549096622
SLC2A6,0.005805515239477504,0.022780832678711706,36,58,0.0169753174392342,2.9239984289080914
SLC2A8,0.003709079180777294,0.01610369206598586,23,41,0.012394612885208565,3.3416954130947096
SLC30A1,0.0043541364296081275,0.009426551453260016,27,24,0.005072415023651889,1.1649646504320506
SLC30A10,0.005644250927269795,0.018460329929300863,35,47,0.012816079002031067,2.2706430254741328
SLC30A3,0.007095629737139171,0.012961508248232521,44,33,0.0058658785110933505,0.8266889238020424
SLC30A5,0.00725689404934688,0.016496465043205028,45,42,0.009239570993858148,1.2732128829536526
SLC31A1,0.0016126431220770843,0.002356637863315004,10,6,0.0007439947412379198,0.46135113904163405
SLC31A2,0.0009675858732462506,0.007069913589945012,6,18,0.006102327716698761,6.30675569520817
SLC34A3,0.005644250927269795,0.0204241948153967,35,52,0.014779943888126906,2.6185837728649983
SLC35A3,0.0035478148685695854,0.007069913589945012,22,18,0.0035220987213754264,0.9927515532385918
SLC35B1,0.0043541364296081275,0.00864100549882168,27,22,0.004286869069213553,0.9845509295627127
SLC35B2,0.006611836800516046,0.018067556952081697,41,46,0.011455720151565651,1.732607820972161
SLC35D1,0.004837929366231253,0.00589159465828751,30,15,0.0010536652920562564,0.2177926158680282
SLC37A1,0.006289308176100629,0.015710919088766692,39,40,0.009421610912666063,1.498036135113904
SLC37A4,0.0017739074342847927,0.007462686567164179,11,19,0.005688779132879386,3.206919945725916
SLC38A1,0.010482180293501049,0.016496465043205028,65,42,0.006014284749703979,0.5737627651217596
SLC38A2,0.006289308176100629,0.00864100549882168,39,22,0.002351697322721051,0.3739198743126471
SLC38A3,0.0,0.01021209740769835,0,26,0.01021209740769835,
SLC39A6,0.009353330108047089,0.016889238020424194,58,43,0.007535907912377106,0.8056924993905248
SLC39A8,0.00516045799064667,0.012568735271013355,32,32,0.007408277280366685,1.4355852317360567
SLC3A2,0.004837929366231253,0.022780832678711706,30,58,0.017942903312480454,3.70879811468971
SLC46A3,0.008385744234800839,0.015318146111547526,52,39,0.006932401876746687,0.8266889238020424
SLC4A1,0.015481373971940009,0.03338570306362922,96,85,0.017904329091689215,1.1565077572663003
SLC4A4,0.018384131591678763,0.03338570306362922,114,85,0.01500157147195046,0.8160065324347788
SLC5A5,0.01128850185453959,0.018460329929300863,70,47,0.0071718280747612734,0.6353215127370666
SLC5A6,0.010159651669085631,0.01610369206598586,63,41,0.005944040396900227,0.5850634047806081
SLC66A2,0.0,0.007462686567164179,0,19,0.007462686567164179,
SLC66A3,0.0,0.003927729772191673,0,10,0.003927729772191673,
SLC6A12,0.009192065795839382,0.0204241948153967,57,52,0.01123212901955732,1.2219374043907882
SLC6A14,0.010965973230124174,0.014532600157109192,68,37,0.003566626926985018,0.3252449055034426
SLC6A3,0.016771488469601678,0.031421838177533384,104,80,0.014650349707931706,0.873527101335428
SLC6A6,0.008869537171423964,0.015318146111547526,55,39,0.006448608940123562,0.7270513461401129
SLC6A8,0.006611836800516046,0.012568735271013355,41,32,0.005956898470497309,0.9009445711110686
SLC6A9,0.010965973230124174,0.021602513747054203,68,55,0.01063654051693003,0.9699586433159282
SLC7A1,0.010159651669085631,0.014925373134328358,63,38,0.004765721465242727,0.4690831556503198
SLC7A11,0.005321722302854378,0.012961508248232521,33,33,0.0076397859453781435,1.4355852317360567
SLC7A2,0.011933559103370425,0.020031421838177535,74,51,0.00809786273480711,0.6785790110613363
SLC7A5,0.005805515239477504,0.010997643362136685,36,28,0.005192128122659181,0.894344069128044
SLCO1A2,0.012578616352201259,0.0192458758837392,78,49,0.00666725953153794,0.5300471327572662
SLCO2A1,0.012578616352201259,0.023173605655930872,78,59,0.010594989303729613,0.8423016496465042
SLIT1,0.019996774713755845,0.03456402199528672,124,88,0.014567247281530877,0.7284798418772014
SLIT2,0.03692952749556523,0.05498821681068342,229,140,0.01805868931511819,0.48900407180370264
SLIT3,0.02999516207063377,0.05341712490180676,186,136,0.02342196283117299,0.7808580189037834
SLN,0.0004837929366231253,0.0,3,0,-0.0004837929366231253,-1.0
SLPI,0.0024189646831156266,0.003534956794972506,15,9,0.0011159921118568793,0.4613511390416339
SMAD1,0.004999193678438961,0.007855459544383346,31,20,0.002856265865944385,0.5713453107974559
SMAD2,0.009837123044670215,0.020031421838177535,61,51,0.01019429879350732,1.0363089642383423
SMAD3,0.008869537171423964,0.023173605655930872,55,59,0.014304068484506908,1.6127187031350425
SMAD5,0.003709079180777294,0.008248232521602514,23,21,0.00453915334082522,1.2237952115850952
SMAD6,0.0035478148685695854,0.018067556952081697,22,46,0.01451974208351211,4.092587302720846
SMAD7,0.004676665054023544,0.0192458758837392,29,49,0.014569210829715655,3.1152991846574754
SMARCC1,0.009353330108047089,0.02356637863315004,58,60,0.01421304852510295,1.5195709293821276
SMC1A,0.012901144976616674,0.02788688138256088,80,71,0.014985736405944207,1.1615818931657502
SMC2,0.012578616352201259,0.022780832678711706,78,58,0.010202216326510447,0.8110761979575805
SMC3,0.012739880664408966,0.02356637863315004,79,60,0.010826497968741073,0.8498115684071316
SMC4,0.01644895984518626,0.02474469756480754,102,63,0.00829573771962128,0.5043320548957996
SMC6,0.01032091598129334,0.03534956794972506,64,90,0.025028651968431723,2.42504173212883
SMOX,0.009192065795839382,0.022388059701492536,57,57,0.013195993905653155,1.4355852317360562
SMPDL3A,0.004676665054023544,0.009426551453260016,29,24,0.004749886399236472,1.0156567435057022
SMPX,0.0009675858732462506,0.0027494108405341712,6,7,0.0017818249672879208,1.8415161036920662
SMS,0.005321722302854378,0.01021209740769835,33,26,0.004890375104843973,0.9189459401556811
SMTN,0.011611030478955007,0.034956794972505895,72,89,0.023345764493550886,2.01065396700707
SMURF1,0.006773101112723754,0.016496465043205028,42,42,0.009723363930481274,1.4355852317360567
SMURF2,0.007901951298177712,0.02356637863315004,49,60,0.015664427334972326,1.9823492633502735
SNAI2,0.007418158361554588,0.012961508248232521,46,33,0.005543349886677934,0.747267666245432
SNAP23,0.0020964360587002098,0.00589159465828751,13,15,0.0037951585995873,1.8102906520031419
SNAP25,0.005482986615062087,0.012568735271013355,34,32,0.007085748655951268,1.292315512222171
SNAP91,0.01564263828414772,0.02945797329143755,97,75,0.01381533500728983,0.8831844575278787
SNAPC4,0.012901144976616674,0.040455616653574236,80,103,0.027554471676957563,2.135815985860173
SNAPC5,0.0004837929366231253,0.0019638648860958365,3,5,0.0014800719494727113,3.0593087195600943
SNCA,0.0024189646831156266,0.003927729772191673,15,10,0.0015087650890760465,0.6237234878240376
SNCB,0.0024189646831156266,0.00432050274941084,15,11,0.0019015380662952136,0.7860958366064413
SNCG,0.0017739074342847927,0.003927729772191673,11,10,0.00215382233790688,1.2141683924873239
SNN,0.0009675858732462506,0.0054988216810683424,6,14,0.004531235807822092,4.683032207384132
SNRPA,0.003386550556361877,0.010604870384917517,21,27,0.00721831982855564,2.131466726517787
SNRPA1,0.0024189646831156266,0.002356637863315004,15,6,-6.232681980062249e-05,-0.025765907305577335
SNRPB,0.004837929366231253,0.00864100549882168,30,22,0.003803076132590427,0.7860958366064413
SNRPB2,0.0024189646831156266,0.003927729772191673,15,10,0.0015087650890760465,0.6237234878240376
SNRPD1,0.0012901144976616675,0.002356637863315004,8,6,0.0010665233656533366,0.8266889238020425
SNRPD2,0.00306402193194646,0.003534956794972506,19,9,0.0004709348630260457,0.15369826766444786
SNRPD3,0.0020964360587002098,0.005106048703849175,13,13,0.0030096126451489656,1.4355852317360565
SNRPG,0.0006450572488308337,0.004713275726630008,4,12,0.0040682184777991745,6.30675569520817
SNTB1,0.00725689404934688,0.015318146111547526,45,39,0.008061252062200645,1.1108405341712488
SNX10,0.002257700370907918,0.01021209740769835,14,26,0.007954397036790432,3.523229716081248
SNX14,0.008063215610385421,0.01767478397486253,50,45,0.009611568364477109,1.1920267085624512
SNX2,0.0032252862441541686,0.010997643362136685,20,28,0.007772357117982517,2.4098193244304795
SNX24,0.0024189646831156266,0.00589159465828751,15,15,0.003472629975171883,1.4355852317360565
SNX9,0.0077406869859700045,0.013747054202670856,48,35,0.006006367216700851,0.7759475648075412
SOAT2,0.007901951298177712,0.016496465043205028,49,42,0.008594513745027316,1.0876444843451916
SOCS1,0.0012901144976616675,0.005106048703849175,8,13,0.003815934206187508,2.957826001571092
SOCS2,0.0038703434929850023,0.0054988216810683424,24,14,0.0016284781880833402,0.42075805184603304
SOCS3,0.0032252862441541686,0.008248232521602514,20,21,0.005022946277448346,1.5573644933228596
SOCS5,0.008385744234800839,0.012568735271013355,52,32,0.004182991036212516,0.4988216810683425
SOD1,0.001128850185453959,0.0019638648860958365,7,5,0.0008350147006418774,0.739703736954326
SOD2,0.002580228995323335,0.006284367635506678,16,16,0.0037041386401833426,1.4355852317360567
SOD3,0.0019351717464925011,0.012175962293794187,12,31,0.010240790547301686,5.291928515318147
SORBS1,0.015965166908563134,0.03731343283582089,99,95,0.02134826592725776,1.3371777476255087
SORBS2,0.017094017094017096,0.04399057344854674,106,112,0.026896556354529644,1.573448546739984
SORBS3,0.006450572488308337,0.01767478397486253,40,45,0.011224211486554194,1.7400333857030639
SORD,0.0035478148685695854,0.01178318931657502,22,30,0.008235374448005433,2.321252588730986
SOS1,0.017094017094017096,0.025530243519245877,106,65,0.00843622642522878,0.49351924587588364
SOWAHC,0.00725689404934688,0.015710919088766692,45,40,0.008454025039419812,1.16496465043205
SOX10,0.00725689404934688,0.025530243519245877,45,65,0.018273349469898996,2.5180675569520816
SOX3,0.0077406869859700045,0.025530243519245877,48,65,0.017789556533275873,2.298188334642577
SOX9,0.007901951298177712,0.05734485467399843,49,146,0.04944290337582072,6.257049874152333
SP1,0.009514594420254797,0.015710919088766692,59,40,0.006196324668511895,0.651244224905801
SP110,0.009030801483631673,0.020031421838177535,56,51,0.011000620354545862,1.218122264616766
SPAG4,0.0059667795516852125,0.020031421838177535,37,51,0.014064642286492322,2.3571580221226727
SPAG5,0.01241735203999355,0.015318146111547526,77,39,0.0029007940715539762,0.23360810438579488
SPARC,0.00516045799064667,0.015710919088766692,32,40,0.010550461098120023,2.0444815396700706
SPARCL1,0.008708272859216255,0.01767478397486253,54,45,0.008966511115646275,1.0296543597800474
SPATA6,0.006934365424931463,0.014532600157109192,43,37,0.007598234732177729,1.095736129633351
SPC24,0.001128850185453959,0.00432050274941084,7,11,0.003191652563956881,2.8273482212995167
SPC25,0.0027414933075310434,0.004713275726630008,17,12,0.0019717824190989648,0.7192366341666283
SPCS1,0.0009675858732462506,0.005106048703849175,6,13,0.004138462830602925,4.277101335428123
SPCS3,0.002902757619738752,0.00589159465828751,18,15,0.0029888370385487578,1.0296543597800472
SPDEF,0.00516045799064667,0.015710919088766692,32,40,0.010550461098120023,2.0444815396700706
SPEG,0.03902596355426544,0.09347996857816182,242,238,0.05445400502389638,1.3953276245999233
SPHK1,0.0035478148685695854,0.014532600157109192,22,37,0.010984785288539606,3.0962115261015497
SPHK2,0.00822447992259313,0.016889238020424194,51,43,0.008664758097831064,1.0535326463656947
SPI1,0.003709079180777294,0.009819324430479183,23,25,0.006110245249701889,1.647375251887018
SPINT2,0.0038703434929850023,0.012175962293794187,24,31,0.008305618800809185,2.1459642576590734
